"store_id","store_name","account_type","banner_id","banner_name","account_id","account_name","street","postalcode","province","region","city","location_type","latitude","longitude"
3198,Taste Buds Cannabis - Milton,Independent,1234,Taste Buds Cannabis,1456,Taste Buds Cannabis,"26 Main St E Unit B",L9T1N3,Ontario,GTA,Milton,Urban,43.509098,-79.887215
5439,TASTE BUDS CANNABIS-ROCKWOOD,Independent,1234,Taste Buds Cannabis,1456,Taste Buds Cannabis,"126 Main Street South Unit A",N0B 2K0,Ontario,West,Rockwood,Rural,43.618317,-80.143196
2201,T Cannabis - Acton,Major Account,425,T Cannabis,581,Cost Cannabis,"38 Mill St E",L7J 1H2,Ontario,GTA,Acton,Urban,43.63067,-80.0401
2149,T Cannabis Beamsville,Major Account,425,T Cannabis,581,Cost Cannabis,"4322 Ontario Street Unit 3",L0R 1B5,Ontario,GTA,Beamsville,Rural,43.16698,-79.4768
3752,T Cannabis - Cochrane,Major Account,425,T Cannabis,581,Cost Cannabis,"143 4th St",P0L 1C0,Ontario,North,Cochrane,Rural,49.063698,-81.02589
2203,T Cannabis Fort Frances,Major Account,425,T Cannabis,581,Cost Cannabis,"130 2nd Street East",P9A 1M5,Ontario,North,Fort Frances,Urban,48.612034,-93.399956
3436,T Cannabis - Hearst,Major Account,425,T Cannabis,581,Cost Cannabis,"3 15th St Unit 5",P0L1N0,Ontario,North,Hearst,Rural,49.690655,-83.68048
2180,T Cannabis Kenora,Major Account,425,T Cannabis,581,Cost Cannabis,"400 2nd Street South",P9N 1G6,Ontario,North,Kenora,Urban,49.76551,-94.48631
2181,T Cannabis New Liskeard,Major Account,425,T Cannabis,581,Cost Cannabis,"9 Armstrong Street North",P0J 1P0,Ontario,North,New Liskeard,Rural,47.508793,-79.67166
3122,T Cannabis Nw - Kirkland Lake,Major Account,425,T Cannabis,581,Cost Cannabis,"59 Government Rd W",P2N2E6,Ontario,North,Kirkland Lake,Urban,48.148903,-80.03784
2182,T Cannabis - Renfrew,Major Account,425,T Cannabis,581,Cost Cannabis,"164 Raglan Street South",K7V 1R1,Ontario,East,Renfrew,Urban,45.47232,-76.684845
2183,T Cannabis Rockland,Major Account,425,T Cannabis,581,Cost Cannabis,"2865 Chamberland Street",K4K 1M7,Ontario,East,Clarence-Rockland,Urban,45.540382,-75.30493
3753,T Cannabis - Sioux Lookout,Major Account,425,T Cannabis,581,Cost Cannabis,"37 Front St",P8T 1H4,Ontario,North,Sioux Lookout,Urban,50.09782,-91.91415
2150,T Cannabis Smiths Falls,Major Account,425,T Cannabis,581,Cost Cannabis,"4 Russell St E",K7A 1E8,Ontario,East,Smiths Falls,Urban,44.90259,-76.02153
3405,T Cannabis - Tottenham,Major Account,425,T Cannabis,581,Cost Cannabis,"54 Queen St S",L0G1W0,Ontario,GTA,Tottenham,Rural,44.0201,-79.80545
3754,T Cannabis - Wawa,Major Account,425,T Cannabis,581,Cost Cannabis,"152 Mission Rd",P0S 1K0,Ontario,North,Wawa,Rural,47.988667,-84.777534
2550,Temagami Cannabis Company,Independent,735,Temagami Cannabis Company,1065,Temagami Cannabis Company,"6 Lakeshore Drive",P0H 2H0,Ontario,North,Temagami,Rural,47.06282,-79.79117
5426,That Happy Company - 911 Simcoe St N,Independent,1480,That Happy Company,1594,That Happy Company,"911 Simcoe Street North a",L1G 4W1,Ontario,GTA,Oshawa,Urban,43.9216,-78.87361
2552,Thc Centre Cannabis Inc.,Independent,644,Thc Centre Cannabis Inc.,156,Thc Centre Cannabis Inc.,"144 Kennedy Road South",L6W 1H8,Ontario,GTA,Brampton,Urban,43.68357,-79.73232
3566,The 420 Place ,Independent,1463,The 420 Place ,958,The 420 Place ,"1052a Finch Ave W",M3J2E2,Ontario,Toronto,North York,Urban,43.768383,-79.47209
243,The 420 Store - Lindsay,Independent,599,The 420 Store,450,The 420 Store,"370 Kent Street West",K9V 4T7,Ontario,East,Kawartha Lakes,Urban,44.35438,-78.73967
2553,The 4Ssst,Independent,646,The 4Ssst,584,The 4Ssst,"2B Welwood Drive",L9P 1Z7,Ontario,GTA,Uxbridge,Urban,44.08823,-79.13418
2554,The 6Ix Cannabis - Ajax,Independent,576,The 6Ix Cannabis,442,The 6Ix Cannabis,"475 Westney Rd N Unit 13",L1T 3H4,Ontario,GTA,Ajax,Urban,43.86754,-79.039215
5149,THE 6IX CANNABIS - Scarborough,Independent,576,The 6Ix Cannabis,442,The 6Ix Cannabis,"6758 Kingston Rd #1b",M1B 1G8,Ontario,Toronto,Scarborough,Urban,43.79847,-79.14819
244,The Amherstburg Cannabis Co. - Amherstburg,Independent,648,The Amherstburg Cannabis Co.,902,The Amherstburg Cannabis Co.,"286 Sandwich St S",N9V 2A8,Ontario,West,Amherstburg,Urban,42.10188,-83.10891
3042,The Bakery Cannabis,Independent,1379,The Bakery Cannabis,163,The Bakery Cannabis,"3060 Dundas St W",M6P1Z7,Ontario,Toronto,Toronto,Urban,43.66579,-79.47154
3234,The Big Bamboo Cannabis Company,Independent,1380,The Big Bamboo Cannabis Company,123,The Big Bamboo Cannabis Company,"144 Renfrew Ave Unit C1",K1S1Z8,Ontario,East,Ottawa,Urban,45.40298,-75.70059
2556,The Bridgeport Cannabis Co. - Kitchener,Independent,564,The Bridgeport Cannabis Co.,1342,The Bridgeport Cannabis Co.,"4-8 Bloomingdale Rd N",N2K 1A2,Ontario,West,Kitchener,Urban,43.48076,-80.47743
5017,The Burning Bush,Independent,2175,The Burning Bush,283,The Burning Bush,"605 Bloor St W",M6G 1K6,Ontario,Toronto,Old Toronto,Urban,43.664524,-79.413124
2557,The Canadian Cannabis Store,Independent,652,The Canadian Cannabis Store,542,The Canadian Cannabis Store,"31 King Street North",L0L 1L0,Ontario,GTA,Cookstown,Rural,44.19406,-79.70201
5235,The Cannabis Co.,Independent,2259,The Cannabis Co.,762,The Cannabis Co.,"211 Niagara Street",N1A 2A9,Ontario,West,Dunnville,Urban,42.902565,-79.60784
2558,The Cannabis Connoisseur - Port Perry,Independent,603,The Cannabis Connoisseur,574,The Cannabis Connoisseur,"1874 Scugog St Unit 2",L9L 1H6,Ontario,GTA,Port Perry,Urban,44.10095,-78.9392
5437,The Cannabis Connoisseur - Woodville,Independent,603,The Cannabis Connoisseur,574,The Cannabis Connoisseur,"99 King Street c",K0M 0A2,Ontario,East,Kawartha Lakes,Rural,44.398,-78.98975
3244,The Cannabis Forest,Independent,1382,The Cannabis Forest,1664,The Cannabis Forest,"2 Ottawa Street West, Unit B",K0L 1Z0,Ontario,East,Havelock,Rural,44.433495,-77.885765
1366,The Cannabis Guys - Brampton,Independent,523,The Cannabis Guys,421,The Cannabis Guys,"8335 Financial Drive",L6Y 0C1,Ontario,GTA,Brampton,Urban,43.63545,-79.78681
1429,The Cannabis Guys - Goderich,Independent,523,The Cannabis Guys,421,The Cannabis Guys,"46 Victoria Street North",N7A 2R6,Ontario,West,Goderich,Urban,43.744473,-81.707634
5258,The Cannabis Guys - Listowel,Independent,523,The Cannabis Guys,421,The Cannabis Guys,"300 Mitchell Road South 8",N4W 3T6,Ontario,West,Listowel,Urban,43.734295,-80.96623
165,The Cannabis Retail Store - Leamington,Independent,525,The Cannabis Retail Store,364,The Cannabis Retail Store,"4-288 Erie St S",N8H 3C5,Ontario,West,Leamington,Urban,42.03529,-82.60081
2559,The Cannabis Shop - Carleton Place,Independent,1383,The Cannabis Shop,210,The Cannabis Shop,"545 McNeely Avenue",K7C 0A8,Ontario,East,Carleton Place,Urban,45.13168,-76.11914
3597,The Cannabis Shop - Perth,Independent,1383,The Cannabis Shop,210,The Cannabis Shop,"95 Dufferin St Unit A",K7H3A5,Ontario,East,Perth,Urban,44.90736,-76.26913
3107,The Cannabist Shop - Guelph Downtown,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"69 Macdonell St",N1H2Z7,Ontario,West,Guelph,Urban,43.544853,-80.24748
1673,The Cannabist Shop - Guelph North,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"51 Woodlawn Rd W Unit 1",N1H 1G8,Ontario,West,Guelph,Urban,43.56292,-80.28138
4947,The Cannabist Shop - King N,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"71 King St N a",N2J 2X2,Ontario,West,Waterloo,Urban,43.4673,-80.5233
1147,The Cannabist Shop - Kitchener Downtown,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"201 King St W",N2G 4V6,Ontario,West,Kitchener,Urban,43.45101,-80.49292
1149,The Cannabist Shop - Kitchener North,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"1283 Victoria St N",N2B 3E3,Ontario,West,Kitchener,Urban,43.46877,-80.44879
288,The Cannabist Shop - Kitchener South,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"104-5 Manitou Drive",N2C 2J6,Ontario,West,Kitchener,Urban,43.41792,-80.454
289,The Cannabist Shop - London Downtown,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"533 Richmond St",N6A 3E9,Ontario,West,London,Urban,42.9881,-81.2509
5379,The Cannabist Shop - Wharncliffe N,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"60 Wharncliffe Road North b",N6H 2A3,Ontario,West,London,Urban,42.983654,-81.26347
2391,The Den Cannabis Store (Angus),Independent,457,The Den Cannabis Store,27,The Den Cannabis Store,"1-173 Mill St",L0M 1B2,Ontario,GTA,Angus,Rural,44.314804,-79.88568
177,The Den Cannabis Store - Barrie,Independent,457,The Den Cannabis Store,27,The Den Cannabis Store,"190 Minets Point Unit 4",L4N 8J8,Ontario,GTA,Barrie,Urban,44.37057,-79.6689
2392,The Den Cannabis Store - Orillia,Independent,457,The Den Cannabis Store,27,The Den Cannabis Store,"660 Atherley Rd Suite 5",L3V 1P2,Ontario,GTA,Orillia,Urban,44.60471,-79.3723
3302,The Dime On Wortley,Independent,1404,The Dime On Wortley,1482,The Dime On Wortley,"162 Wortley Rd Unit 1c",N6C3P7,Ontario,West,London,Urban,42.97244,-81.25247
2255,The Farmhouse Cannabis Co - Burlington,Independent,720,London Cannabis Inc.,657,London Cannabis Inc.,"666 Appleby Line",L7L 5Y3,Ontario,GTA,Burlington,Urban,43.37195,-79.76123
3067,The Flower Pot - 453 Ottawa Street,Independent,1385,The Flower Pot,1057,The Flower Pot,"453 Ottawa St Unit 2",K0A1A0,Ontario,East,Almonte,Rural,45.23526,-76.180916
2563,The Green Bouquet Cannabis,Independent,580,The Green Bouquet Cannabis,989,The Green Bouquet Cannabis,"15 South Mary Lake Rd Unit 2",P0B 1L0,Ontario,North,Port Sydney,Rural,45.19548,-79.31265
441,The Green Closet,Independent,820,Green Closet,1718,Green Closet,"439 Parliament St",M5A 3A1,Ontario,Toronto,Toronto,Urban,43.66305,-79.36727
2393,The Green Cloud Cannabis - Arthur,Independent,462,The Green Cloud Cannabis,343,The Green Cloud Cannabis,"109-7999 Wellington Rd",N0G 1A0,Ontario,West,Arthur,Rural,43.828396,-80.54149
2394,The Green Cloud Cannabis - Etobicoke,Independent,462,The Green Cloud Cannabis,343,The Green Cloud Cannabis,"557 Dixon Road",M9W 1A8,Ontario,Toronto,Etobicoke,Urban,43.69006,-79.57165
1460,The Green Cloud - Orangeville,Independent,462,The Green Cloud Cannabis,343,The Green Cloud Cannabis,"281 Broadway",L9W 1L2,Ontario,GTA,Orangeville,Urban,43.91794,-80.10493
3669,The Green Hex,Independent,607,The Green Hex,1022,The Green Hex,"200 County Court Blvd Suite A2",L6W4K7,Ontario,GTA,Brampton,Urban,43.65871,-79.72299
3334,The Green Room Cannabis - Wyndham N,Multi-Unit,433,The Cannabist Shop,999,The Cannabist Shop,"164 Wyndham St N",N1H4E8,Ontario,West,Guelph,Urban,43.54735,-80.2508
2520,The Grove,Independent,665,The Grove,794,The Grove,"381 Montreal Road",K1L 6A8,Ontario,East,Vanier,Urban,45.43882,-75.6544
265,The Gym Cannabis,Independent,566,The Gym Cannabis,358,The Gym Cannabis,"135 James Street North",L8R 2K8,Ontario,GTA,Hamilton,Urban,43.26042,-79.86773
3703,The Happy Cannasseur - Courtice,Independent,1498,The Happy Cannasseur,217,The Happy Cannasseur,"1413 King St E Unit 5",L1E 2J5,Ontario,GTA,Courtice,Urban,43.906025,-78.81109
5798,The Happy Cannasseur - Pickering,Independent,1498,The Happy Cannasseur,217,The Happy Cannasseur,"1134 Baltic Lane",L1X 0G9,Ontario,GTA,Pickering,Urban,43.8702,-79.1119
2345,The Haze Co. - Port Dover,Independent,497,The Haze Co.,1143,The Haze Co.,"7 Main Street",N0A 1N0,Ontario,West,Port Dover,Rural,42.78441,-80.20068
2515,The Hempire,Independent,609,The Hempire,107,The Hempire,"27 Ontario Street",L2R 5J3,Ontario,GTA,St. Catharines,Urban,43.15516,-79.24625
3330,The Herbary,Multi-Unit,445,The Herbary,441,The Herbary,"1121 Meadowlands Dr E Unit E",K2E6J5,Ontario,East,Nepean,Urban,45.36272,-75.71204
308,The Herbary - Kingston,Multi-Unit,445,The Herbary,441,The Herbary,"1650 Bath Road",K7M 4X6,Ontario,East,Kingston,Urban,44.23756,-76.56682
309,The Herbary - London,Multi-Unit,445,The Herbary,441,The Herbary,"4-1120 Wellington Rd",N6E 1M2,Ontario,West,London,Urban,42.9312,-81.2202
311,The Herbary - Ottawa,Multi-Unit,445,The Herbary,441,The Herbary,"1301 Richmond Road",K2B 8L2,Ontario,East,Ottawa,Urban,45.368023,-75.78547
5561,The Herb Haven,Independent,2368,The Herb Haven,492,The Herb Haven,"1444 Seymour Street",P1A 0C9,Ontario,North,North Bay,Urban,46.310192,-79.43835
4780,The Higher Cannabis Company,Independent,490,The Higher Cannabis Co.,1031,The Higher Cannabis Co.,"12 Talbot Rd W",N0P 2P0,Ontario,West,Wheatley,Rural,42.09483,-82.46337
2348,The Higher Cannabis Co. - Tilbury,Independent,490,The Higher Cannabis Co.,1031,The Higher Cannabis Co.,"30 Mill St W",N0P 2L0,Ontario,West,Tilbury,Rural,42.26338,-82.4397
166,The Higher Cannabis Co. - Windsor,Independent,490,The Higher Cannabis Co.,1031,The Higher Cannabis Co.,"3407 Walker Rd",N8W 3S2,Ontario,West,Windsor,Urban,42.27592,-82.97786
3069,The House Of Cannabis - Keswick,Independent,438,The House Of Cannabis,1477,The House Of Cannabis,"1 Church St Suite 9",L4P0L1,Ontario,GTA,Keswick,Urban,44.247757,-79.45236
2041,The Hunny Pot - 121 Clarence St,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"121 Clarence Street",K1N 5P9,Ontario,East,Ottawa,Urban,45.429653,-75.692
5839,The Hunny Pot - 1675 Tenth Line,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1675 Tenth Line Road 12",K1E 3P6,Ontario,East,Ottawa,Urban,45.469017,-75.491234
1781,The Hunny Pot - 2000 Appleby,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"2000 Appleby Line",L7L 6M6,Ontario,GTA,Burlington,Urban,43.39409,-79.791046
5763,"The Hunny Pot - 334 Wellington Rd, London",Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"334 Wellington Road 5a",N6C 4P6,Ontario,West,London,Urban,42.963074,-81.23034
5871,The Hunny Pot - 486 Grantham Ave,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"486 Grantham Avenue 5",L2M 6W2,Ontario,GTA,St. Catharines,Urban,43.200672,-79.22057
5840,The Hunny Pot - 8 Park Lawn,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"8 Park Lawn Road 2",M8Y 0B6,Ontario,Toronto,Toronto,Urban,43.62365,-79.483086
4866,The Hunny Pot - Applewood Hills,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"980 Burnhamthorpe Rd E",L4Y 2X6,Ontario,GTA,Mississauga,Urban,43.61387,-79.61121
3509,The Hunny Pot - Bathurst Quay,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"600 Fleet St. Unit 18",M5V1B7,Ontario,Toronto,Toronto,Urban,43.636734,-79.40051
2099,The Hunny Pot - Burlington,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1505 Guelph Line",L7P 3B6,Ontario,GTA,Burlington,Urban,43.364346,-79.81928
341,The Hunny Pot - Cambridge,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"7-100 Jamieson Pkwy",N3C 4B3,Ontario,West,Cambridge,Urban,43.41795,-80.30956
5261,The Hunny Pot - Confederation Parkway,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"4036 Confederation Parkway",L5B 0G4,Ontario,GTA,Mississauga,Urban,43.58566,-79.64599
4872,The Hunny Pot - Cooksville,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"2500 Hurontario St Unit 14",L5B 1N4,Ontario,GTA,Cooksville,Urban,43.577656,-79.61433
2132,The Hunny Pot - Dowtown Toronto,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"202 Queen St W",M5V 1Z2,Ontario,Toronto,Toronto,Urban,43.65053,-79.38896
5044,The Hunny Pot - Erin Mills,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"3476 Glen Erin Dr unit#9",L5L 3R4,Ontario,GTA,Erin Mills,Urban,43.53657,-79.68772
5032,The Hunny Pot - Guelph,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"328 Speedvale Ave E #10",N1E 1N5,Ontario,West,Waverley,Urban,43.566895,-80.2584
2989,The Hunny Pot - Hamilton Mountain,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"659 Upper James Street",L9C 5R8,Ontario,GTA,Hamilton,Urban,43.23653,-79.87773
432,The Hunny Pot - Hampton Park,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1405 Carling Avenue",K1Z 7L6,Ontario,East,Ottawa,Urban,45.38245,-75.743004
5016,The Hunny Pot - Hurontario,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"5035 Hurontario St",L4Z 3X7,Ontario,GTA,Mississauga,Urban,43.60817,-79.65296
2131,The Hunny Pot - Junction Toronto,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"400 Pacific Ave",M6P 2R1,Ontario,Toronto,Toronto,Urban,43.665356,-79.46882
5494,The Hunny Pot - Kitchener,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1405 Ottawa Street North",N2A 3Z1,Ontario,West,Kitchener,Urban,43.456253,-80.429695
2133,The Hunny Pot - Midtown Yonge,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"2103 Yonge St",M4S 2A4,Ontario,Toronto,Toronto,Urban,43.70314,-79.39731
345,The Hunny Pot - Milton,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"101 James Snow Parkway North",L9T 0R3,Ontario,GTA,Milton,Urban,43.53842,-79.85676
2042,The Hunny Pot - Nepean,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1642 Merivale Road",K2G 4A1,Ontario,East,Nepean,Urban,45.345924,-75.73083
346,The Hunny Pot - Niagara Falls,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"6161 Thorold Stone Road",L2J 1A4,Ontario,GTA,Niagara Falls,Urban,43.11599,-79.09746
5178,The Hunny Pot - North York,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"4936 Yonge St",M2N 6S3,Ontario,Toronto,North York,Urban,43.76452,-79.41225
5567,The Hunny Pot - Oshawa,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1288 Ritson Road North",L1G 7Z9,Ontario,GTA,Oshawa,Urban,43.93331,-78.8689
2040,The Hunny Pot - Ottawa - Bank St,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"206 Bank Street",K2P 1W8,Ontario,East,Ottawa,Urban,45.417423,-75.698296
1,The Hunny Pot - Pickering,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1899 Brock Road",L1V 4H7,Ontario,GTA,Pickering,Urban,43.84777,-79.073654
5048,The Hunny Pot - Rexdale,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,Silver Reign Dr,M9W 3W4,Ontario,Toronto,Etobicoke,Urban,43.711426,-79.55716
3126,The Hunny Pot - Sarnia,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1440 Quinn Dr",N7S6M8,Ontario,West,Sarnia,Urban,42.98624,-82.3481
3451,The Hunny Pot - Scarborough,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"3850 Sheppard Ave E Unit 395",M1T 3L3,Ontario,Toronto,Scarborough,Urban,43.78397,-79.29226
3640,The Hunny Pot - South Niagara,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"7481 Oakwood Dr",L2G0J5,Ontario,GTA,Niagara Falls,Urban,43.067997,-79.11921
1485,The Hunny Pot - St Catharines,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"495 Welland Avenue",L2M 5W2,Ontario,GTA,St. Catharines,Urban,43.179718,-79.201096
5751,The Hunny Pot - Stittsville,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"5754 Hazeldean Road a9",K2S 2Z8,Ontario,East,Ottawa,Urban,45.28074,-75.91255
2100,The Hunny Pot - Stoney Creek,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"40 Centennial Pky N Suite 5",L8E 1H6,Ontario,GTA,Hamilton,Urban,43.22922,-79.76308
3259,The Hunny Pot - Summerhill,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"1166 Yonge St",M4W2L9,Ontario,Toronto,Toronto,Urban,43.68038,-79.391235
2134,The Hunny Pot - Uptown Yonge,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"2591 Yonge St",M4P 2J1,Ontario,Toronto,Toronto,Urban,43.71454,-79.39961
4791,The Hunny Pot - Yonge & Eglinton,Major Account,421,The Hunny Pot Cannabis Co.,774,The Hunny Pot Cannabis Co.,"2173 Yonge St",M4S 2A9,Ontario,Toronto,Old Toronto,Urban,43.70499,-79.39779
5747,The Hut - Thunder Bay,Independent,2423,The Hut,704,The Hut,"160 Waterloo Street North 3",P7C 6A8,Ontario,North,Thunder Bay,Urban,48.385735,-89.26094
1572,The Lasalle Cannabis Company - Lasalle,Independent,1150,The Lasalle Cannabis Company,1269,The Lasalle Cannabis Company,"791 Front Road",N9J 2A3,Ontario,West,Lasalle,Urban,42.23974,-83.10127
266,The Niagara Herbalist,Independent,1,The Niagara Herbalist,1050,The Niagara Herbalist,"33 Lakeshore Rd",L2N 7B3,Ontario,GTA,St. Catharines,Urban,43.20032,-79.25379
3345,The Nug Co - Dundas St,Independent,1415,The Nug Co,1430,The Nug Co,"1213 Dundas St W",M6J1X3,Ontario,Toronto,Toronto,Urban,43.649254,-79.42276
5209,The Nug Co - Ritson Rd S,Independent,1415,The Nug Co,1430,The Nug Co,"514 Ritson Road South",L1H 5K4,Ontario,GTA,Central Oshawa,Urban,43.8863,-78.84798
5286,The Oz Store - Bells Corners,Multi-Unit,979,The Oz Store,781,The Oz Store,"2130 Robertson Road 5",K2H 5Z1,Ontario,East,Ottawa,Urban,45.320473,-75.83468
5438,The Oz Store - Brockville,Multi-Unit,979,The Oz Store,781,The Oz Store,"238 King Street West",K6V 3R9,Ontario,East,Brockville,Urban,44.5871,-75.68957
3053,The Oz Store - Centretown,Multi-Unit,979,The Oz Store,781,The Oz Store,"294 Somerset St W",K2P0J6,Ontario,East,Ottawa,Urban,45.416183,-75.69375
5028,The Oz Store - Cornwall,Multi-Unit,979,The Oz Store,781,The Oz Store,"135 Montreal Rd",K6H 1B2,Ontario,East,Cornwall,Urban,45.018356,-74.71443
5805,The Oz Store - Hawkesbury,Multi-Unit,979,The Oz Store,781,The Oz Store,"442 McGill Street",K6A 1R2,Ontario,East,Hawkesbury,Urban,45.606266,-74.61561
3054,The Oz Store - Morrisburg,Multi-Unit,979,The Oz Store,781,The Oz Store,"89 Main St",K0C 1X0,Ontario,East,Morrisburg,Rural,44.901096,-75.18215
267,The Oz Store - Orleans,Multi-Unit,979,The Oz Store,781,The Oz Store,"3022 St. Joseph Blvd Unit B",K1E 1E2,Ontario,East,Orleans,Urban,45.47666,-75.51356
5264,The Peace Pipe - Ajax,Multi-Unit,464,The Peace Pipe,437,The Peace Pipe,"465 Bayly St W Unit 1",L1S 6M7,Ontario,GTA,Ajax,Urban,43.839638,-79.035805
2302,The Peace Pipe - Cobourg,Multi-Unit,464,The Peace Pipe,437,The Peace Pipe,"1 King Street East",K9A 1K6,Ontario,East,Cobourg,Urban,43.95964,-78.16509
150,The Peace Pipe - Oshawa,Multi-Unit,464,The Peace Pipe,437,The Peace Pipe,"31 Celina Str",L1H 4M9,Ontario,GTA,Oshawa,Urban,43.89698,-78.86199
151,The Peace Pipe - Peterborough,Multi-Unit,464,The Peace Pipe,437,The Peace Pipe,"408 George St N",K9H 3R5,Ontario,East,Peterborough,Urban,44.30622,-78.31989
1784,The Potery - Guelph,Independent,679,The Potery,332,The Potery,"115 Starwood Drive",N1E 7J9,Ontario,West,Guelph,Urban,43.56653,-80.215546
3161,The Pot Spot Dovercourt,Independent,615,The Pot Spot,1314,The Pot Spot,"959 Dovercourt Rd",M6H2X6,Ontario,Toronto,Toronto,Urban,43.66639,-79.43102
2518,The Pot Spot Toronto,Independent,615,The Pot Spot,1314,The Pot Spot,"1860 Eglinton Avenue West",M6E 3X6,Ontario,Toronto,York,Urban,43.69565,-79.45142
5342,The Pot Spot Weston,Independent,615,The Pot Spot,1314,The Pot Spot,"1193 Weston Road",M6M 4P6,Ontario,Toronto,Toronto,Urban,43.687836,-79.49122
269,The Reef Store By The Lake,Independent,681,The Reef Store By The Lake,1168,The Reef Store By The Lake,"201 Marina Road",P9N 0C6,Ontario,North,Kenora,Urban,49.74678,-94.48046
3685,The Smoke And Leaf Ltd.,Independent,683,The Smoke And Leaf Ltd.,816,The Smoke And Leaf Ltd.,"8 Dundas St W",K7R 1Z4,Ontario,East,Napanee,Urban,44.247013,-76.95072
1865,The Underground - Apsley,Multi-Unit,972,The Underground,321,The Underground,"10020 Ontario 28",K0L 1A0,Ontario,East,Apsley,Rural,44.7812,-77.94995
168,The Underground - Bancroft,Multi-Unit,972,The Underground,321,The Underground,"1 Fairway Blvd Unit 6",K0L 1C0,Ontario,East,Bancroft,Rural,45.08513,-77.86289
872,The Underground - Barrie,Multi-Unit,972,The Underground,321,The Underground,"408 Dunlop Street West",L4N 1C3,Ontario,GTA,Barrie,Urban,44.37841,-79.71657
5628,The Underground - Brighton,Multi-Unit,972,The Underground,321,The Underground,"1 Prince Edward Street",K0K 1H0,Ontario,East,Brighton,Rural,44.042377,-77.736984
5513,The Underground - Colborne,Multi-Unit,972,The Underground,321,The Underground,"6 Church Street West",K0K 1S0,Ontario,East,Colborne,Rural,44.005962,-77.88904
